* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:16:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:08:03, Feb 2 19:10:03, Feb 2 19:11:53, Feb 2 19:13:10, Feb 2 19:14:39, Feb 2 19:16:14
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18221.926 66.285 126.180
18222.293 66.284 126.047
18222.656 66.284 125.906
18223.023 66.283 125.773
18223.391 66.283 125.633
18223.758 66.282 125.492
18224.121 66.281 125.359
18224.488 66.281 125.219
18224.855 66.280 125.086
18225.223 66.279 124.945
18225.586 66.279 124.805
18225.953 66.278 124.672
18226.320 66.277 124.531
18226.688 66.277 124.398
18227.051 66.276 124.258
18227.418 66.276 124.117
18227.785 66.275 123.984
18228.152 66.274 123.844
18228.516 66.274 123.703
18228.883 66.273 123.570
18229.250 66.272 123.430
18229.617 66.272 123.297
18229.980 66.271 123.156
18230.348 66.270 123.016
18230.715 66.270 122.883
18231.082 66.269 122.742
18231.445 66.268 122.602
18231.812 66.268 122.469
18232.180 66.267 122.328
18232.547 66.267 122.188
18232.910 66.266 122.055
18233.277 66.265 121.914
18233.645 66.265 121.781
18234.012 66.264 121.641
18234.375 66.263 121.500
18234.742 66.263 121.367
18235.109 66.262 121.227
18235.477 66.261 121.086
18235.840 66.261 120.953
18236.207 66.260 120.812
18236.574 66.259 120.672
18236.941 66.259 120.539
18237.305 66.258 120.398
18237.672 66.258 120.258
18238.039 66.257 120.125
18238.406 66.256 119.984
18238.770 66.256 119.844
18239.137 66.255 119.711
18239.504 66.254 119.570
18239.871 66.254 119.430
18240.234 66.253 119.297
18240.602 66.252 119.156
18240.969 66.252 119.016
18241.336 66.251 118.883
18241.699 66.250 118.742
18242.066 66.250 118.602
18242.434 66.249 118.469
18242.801 66.248 118.328
18243.164 66.248 118.188
18243.531 66.247 118.047
18243.898 66.247 117.914
18244.266 66.246 117.773
18244.629 66.245 117.633
18244.996 66.245 117.500
18245.363 66.244 117.359
18245.730 66.243 117.219
18246.094 66.243 117.086
18246.461 66.242 116.945
18246.828 66.241 116.805
18247.195 66.241 116.664
18247.559 66.240 116.531
18247.926 66.239 116.391
18248.293 66.239 116.250
18248.660 66.238 116.117
18249.023 66.237 115.977
18249.391 66.237 115.836
18249.758 66.236 115.703
18250.125 66.235 115.562
18250.488 66.235 115.422
18250.855 66.234 115.281
18251.223 66.233 115.148
18251.590 66.233 115.008
18251.953 66.232 114.867
18252.320 66.231 114.727
18252.688 66.231 114.594
18253.055 66.230 114.453
18253.418 66.230 114.312
18253.785 66.229 114.180
18254.152 66.228 114.039
18254.520 66.228 113.898
18254.883 66.227 113.758
18255.250 66.226 113.625
18255.617 66.226 113.484
18255.984 66.225 113.344
18256.348 66.224 113.203
18256.715 66.224 113.070
18257.082 66.223 112.930
18257.449 66.222 112.789
18257.812 66.222 112.648
18258.180 66.221 112.516
18258.547 66.220 112.375
18258.914 66.220 112.234
18259.277 66.219 112.102
18259.645 66.218 111.961
18260.012 66.218 111.820
18260.379 66.217 111.680
18260.742 66.216 111.547
18261.109 66.216 111.406
18261.477 66.215 111.266
18261.844 66.214 111.125
18262.207 66.214 110.992
18262.574 66.213 110.852
18262.941 66.212 110.711
18263.309 66.212 110.570
18263.672 66.211 110.430
18264.039 66.210 110.297
18264.406 66.210 110.156
18264.773 66.209 110.016
18265.137 66.208 109.875
18265.504 66.208 109.742
18265.871 66.207 109.602
18266.238 66.206 109.461
18266.602 66.206 109.320
18266.969 66.205 109.188
18267.336 66.204 109.047
18267.703 66.204 108.906
18268.066 66.203 108.766
18268.434 66.202 108.633
18268.801 66.202 108.492
18269.168 66.201 108.352
18269.531 66.200 108.211
18269.898 66.200 108.070
18270.266 66.199 107.938
18270.633 66.198 107.797
18270.996 66.198 107.656
18271.363 66.197 107.516
18271.730 66.196 107.383
18272.098 66.196 107.242
18272.461 66.195 107.102
18272.828 66.194 106.961
18273.195 66.194 106.820
18273.562 66.193 106.688
18273.926 66.192 106.547
18274.293 66.192 106.406
18274.660 66.191 106.266
18275.027 66.190 106.125
18275.391 66.190 105.992
18275.758 66.189 105.852
18276.125 66.188 105.711
18276.492 66.188 105.570
18276.855 66.187 105.438
18277.223 66.186 105.297
18277.590 66.186 105.156
18277.957 66.185 105.016
18278.320 66.184 104.875
18278.688 66.184 104.742
18279.055 66.183 104.602
18279.422 66.182 104.461
18279.785 66.182 104.320
18280.152 66.181 104.180
18280.520 66.180 104.047
18280.887 66.180 103.906
18281.250 66.179 103.766
18281.617 66.178 103.625
18281.984 66.178 103.484
18282.352 66.177 103.352
18282.715 66.176 103.211
18283.082 66.176 103.070
18283.449 66.175 102.930
18283.816 66.174 102.789
18284.180 66.174 102.648
18284.547 66.173 102.516
18284.914 66.172 102.375
18285.281 66.172 102.234
18285.645 66.171 102.094
18286.012 66.170 101.953
18286.379 66.170 101.820
18286.746 66.169 101.680
18287.109 66.168 101.539
18287.477 66.168 101.398
18287.844 66.167 101.258
18288.211 66.166 101.125
18288.574 66.166 100.984
18288.941 66.165 100.844
18289.309 66.164 100.703
18289.676 66.164 100.562
18290.039 66.163 100.422
18290.406 66.162 100.289
18290.773 66.162 100.148
18291.141 66.161 100.008
18291.504 66.160 99.867
18291.871 66.160 99.727
18292.238 66.159 99.586
18292.605 66.158 99.453
18292.969 66.158 99.312
18293.336 66.157 99.172
18293.703 66.156 99.031
18294.070 66.155 98.891
18294.434 66.155 98.758
18294.801 66.154 98.617
18295.168 66.153 98.477
18295.535 66.153 98.336
18295.898 66.152 98.195
18296.266 66.151 98.055
18296.633 66.151 97.922
18297.000 66.150 97.781
18297.363 66.149 97.641
18297.730 66.149 97.500
18298.098 66.148 97.359
18298.465 66.147 97.219
18298.828 66.147 97.086
18299.195 66.146 96.945
18299.562 66.145 96.805
18299.930 66.145 96.664
18300.293 66.144 96.523
18300.660 66.143 96.383
18301.027 66.143 96.250
18301.395 66.142 96.109
18301.758 66.141 95.969
18302.125 66.141 95.828
18302.492 66.140 95.688
18302.859 66.139 95.547
18303.223 66.138 95.414
18303.590 66.138 95.273
18303.957 66.137 95.133
18304.324 66.136 94.992
18304.688 66.136 94.852
18305.055 66.135 94.711
18305.422 66.134 94.570
18305.789 66.134 94.438
18306.152 66.133 94.297
18306.520 66.132 94.156
18306.887 66.132 94.016
18307.254 66.131 93.875
18307.617 66.130 93.734
18307.984 66.130 93.602
18308.352 66.129 93.461
18308.719 66.128 93.320
18309.082 66.128 93.180
18309.449 66.127 93.039
18309.816 66.126 92.898
18310.184 66.125 92.766
18310.547 66.125 92.625
18310.914 66.124 92.484
18311.281 66.123 92.344
18311.648 66.123 92.203
18312.012 66.122 92.062
18312.379 66.121 91.922
18312.746 66.121 91.789
18313.113 66.120 91.648
18313.477 66.119 91.508
18313.844 66.119 91.367
18314.211 66.118 91.227
18314.578 66.117 91.086
18314.941 66.117 90.953
18315.309 66.116 90.812
18315.676 66.115 90.672
18316.043 66.115 90.531
18316.406 66.114 90.391
18316.773 66.113 90.250
18317.141 66.112 90.109
18317.508 66.112 89.977
18317.871 66.111 89.836
18318.238 66.110 89.695
18318.605 66.110 89.555
18318.973 66.109 89.414
18319.336 66.108 89.273
18319.703 66.108 89.133
18320.070 66.107 89.000
18320.438 66.106 88.859
18320.801 66.106 88.719
18321.168 66.105 88.578
18321.535 66.104 88.438
18321.902 66.103 88.297
18322.266 66.103 88.156
18322.633 66.102 88.023
18323.000 66.101 87.883
18323.367 66.101 87.742
18323.730 66.100 87.602
18324.098 66.099 87.461
18324.465 66.099 87.320
18324.832 66.098 87.188
18325.195 66.097 87.047
18325.562 66.097 86.906
18325.930 66.096 86.766
18326.297 66.095 86.625
18326.660 66.094 86.484
18327.027 66.094 86.344
18327.395 66.093 86.211
18327.762 66.092 86.070
18328.125 66.092 85.930
18328.492 66.091 85.789
18328.859 66.090 85.648
18329.227 66.090 85.508
18329.590 66.089 85.367
18329.957 66.088 85.234
18330.324 66.088 85.094
18330.691 66.087 84.953
18331.055 66.086 84.812
18331.422 66.085 84.672
18331.789 66.085 84.531
18332.156 66.084 84.398
18332.520 66.083 84.258
18332.887 66.083 84.117
18333.254 66.082 83.977
18333.621 66.081 83.836
18333.984 66.081 83.695
18334.352 66.080 83.555
18334.719 66.079 83.422
18335.086 66.079 83.281
18335.449 66.078 83.141
18335.816 66.077 83.000
18336.184 66.076 82.859
18336.551 66.076 82.719
18336.914 66.075 82.578
18337.281 66.074 82.445
18337.648 66.074 82.305
18338.016 66.073 82.164
18338.379 66.072 82.023
18338.746 66.072 81.883
18339.113 66.071 81.742
18339.480 66.070 81.609
18339.844 66.069 81.469
18340.211 66.069 81.328
18340.578 66.068 81.188
18340.945 66.067 81.047
18341.309 66.067 80.906
18341.676 66.066 80.766
18342.043 66.065 80.633
18342.410 66.065 80.492
18342.773 66.064 80.352
18343.141 66.063 80.211
18343.508 66.062 80.070
18343.875 66.062 79.930
18344.238 66.061 79.797
18344.605 66.060 79.656
18344.973 66.060 79.516
18345.340 66.059 79.375
18345.703 66.058 79.234
18346.070 66.058 79.094
18346.438 66.057 78.953
18346.805 66.056 78.820
18347.168 66.055 78.680
18347.535 66.055 78.539
18347.902 66.054 78.398
18348.270 66.053 78.258
18348.633 66.053 78.117
18349.000 66.052 77.984
18349.367 66.051 77.844
18349.734 66.051 77.703
18350.098 66.050 77.562
18350.465 66.049 77.422
18350.832 66.048 77.281
18351.199 66.048 77.148
18351.562 66.047 77.008
18351.930 66.046 76.867
18352.297 66.046 76.727
18352.664 66.045 76.586
18353.027 66.044 76.445
18353.395 66.044 76.312
18353.762 66.043 76.172
18354.129 66.042 76.031
18354.492 66.041 75.891
18354.859 66.041 75.750
18355.227 66.040 75.609
18355.594 66.039 75.477
18355.957 66.039 75.336
18356.324 66.038 75.195
18356.691 66.037 75.055
18357.059 66.036 74.914
18357.422 66.036 74.773
18357.789 66.035 74.641
18358.156 66.034 74.500
18358.523 66.034 74.359
18358.887 66.033 74.219
18359.254 66.032 74.078
18359.621 66.032 73.938
18359.988 66.031 73.805
18360.352 66.030 73.664
18360.719 66.029 73.523
18361.086 66.029 73.383
18361.453 66.028 73.242
18361.816 66.027 73.102
18362.184 66.027 72.969
18362.551 66.026 72.828
18362.918 66.025 72.688
18363.281 66.024 72.547
18363.648 66.024 72.406
18364.016 66.023 72.273
18364.383 66.022 72.133
18364.746 66.022 71.992
18365.113 66.021 71.852
18365.480 66.020 71.711
18365.848 66.020 71.570
18366.211 66.019 71.438
18366.578 66.018 71.297
18366.945 66.017 71.156
18367.312 66.017 71.016
18367.676 66.016 70.875
18368.043 66.015 70.742
18368.410 66.015 70.602
18368.777 66.014 70.461
18369.141 66.013 70.320
18369.508 66.012 70.180
18369.875 66.012 70.039
18370.242 66.011 69.906
18370.605 66.010 69.766
18370.973 66.010 69.625
18371.340 66.009 69.484
18371.707 66.008 69.344
18372.070 66.007 69.211
18372.438 66.007 69.070
18372.805 66.006 68.930
18373.172 66.005 68.789
18373.535 66.005 68.648
18373.902 66.004 68.516
18374.270 66.003 68.375
18374.637 66.002 68.234
18375.000 66.002 68.094
18375.367 66.001 67.953
18375.734 66.000 67.820
18376.102 66.000 67.680
18376.465 65.999 67.539
18376.832 65.998 67.398
18377.199 65.998 67.258
18377.566 65.997 67.125
18377.930 65.996 66.984
18378.297 65.995 66.844
18378.664 65.995 66.703
18379.031 65.994 66.570
18379.395 65.993 66.430
18379.762 65.993 66.289
18380.129 65.992 66.148
18380.496 65.991 66.008
18380.859 65.990 65.875
18381.227 65.990 65.734
18381.594 65.989 65.594
18381.961 65.988 65.453
18382.324 65.988 65.312
18382.691 65.987 65.180
18383.059 65.986 65.039
18383.426 65.985 64.898
18383.789 65.985 64.758
18384.156 65.984 64.625
18384.523 65.983 64.484
18384.891 65.983 64.344
18385.254 65.982 64.203
18385.621 65.981 64.070
18385.988 65.980 63.930
18386.355 65.980 63.789
18386.719 65.979 63.648
18387.086 65.978 63.508
18387.453 65.978 63.375
18387.820 65.977 63.234
18388.184 65.976 63.094
18388.551 65.975 62.953
18388.918 65.975 62.820
18389.285 65.974 62.680
18389.648 65.973 62.539
18390.016 65.973 62.398
18390.383 65.972 62.266
18390.750 65.971 62.125
18391.113 65.970 61.984
18391.480 65.970 61.844
18391.848 65.969 61.711
18392.215 65.968 61.570
18392.578 65.968 61.430
18392.945 65.967 61.289
18393.312 65.966 61.156
18393.680 65.965 61.016
18394.043 65.965 60.875
18394.410 65.964 60.734
18394.777 65.963 60.602
18395.145 65.963 60.461
18395.508 65.962 60.320
18395.875 65.961 60.180
18396.242 65.960 60.047
18396.609 65.960 59.906
18396.973 65.959 59.766
18397.340 65.958 59.625
18397.707 65.957 59.492
18398.074 65.957 59.352
18398.438 65.956 59.211
18398.805 65.955 59.078
18399.172 65.955 58.938
18399.539 65.954 58.797
18399.902 65.953 58.656
18400.270 65.952 58.523
18400.637 65.952 58.383
18401.004 65.951 58.242
18401.367 65.950 58.102
18401.734 65.950 57.969
18402.102 65.949 57.828
18402.469 65.948 57.688
18402.832 65.947 57.555
18403.199 65.947 57.414
18403.566 65.946 57.273
18403.934 65.945 57.133
18404.297 65.945 57.000
18404.664 65.944 56.859
18405.031 65.943 56.719
18405.398 65.942 56.586
18405.762 65.942 56.445
18406.129 65.941 56.305
18406.496 65.940 56.164
18406.863 65.939 56.031
18407.227 65.939 55.891
18407.594 65.938 55.750
18407.961 65.937 55.617
18408.328 65.937 55.477
18408.691 65.936 55.336
18409.059 65.935 55.203
18409.426 65.934 55.062
18409.793 65.934 54.922
18410.156 65.933 54.789
18410.523 65.932 54.648
18410.891 65.932 54.508
18411.258 65.931 54.367
18411.621 65.930 54.234
18411.988 65.929 54.094
18412.355 65.929 53.953
18412.723 65.928 53.820
18413.086 65.927 53.680
18413.453 65.927 53.539
18413.820 65.926 53.406
18414.188 65.925 53.266
18414.551 65.924 53.125
18414.918 65.924 52.992
18415.285 65.923 52.852
18415.652 65.922 52.711
18416.016 65.921 52.578
18416.383 65.921 52.438
18416.750 65.920 52.297
18417.117 65.919 52.164
18417.480 65.919 52.023
18417.848 65.918 51.883
18418.215 65.917 51.750
18418.582 65.916 51.609
18418.945 65.916 51.469
18419.312 65.915 51.336
18419.680 65.914 51.195
18420.047 65.913 51.055
18420.410 65.913 50.922
18420.777 65.912 50.781
18421.145 65.911 50.648
18421.512 65.911 50.508
18421.875 65.910 50.367
18422.242 65.909 50.234
18422.609 65.908 50.094
18422.977 65.908 49.953
18423.340 65.907 49.820
18423.707 65.906 49.680
18424.074 65.906 49.539
18424.441 65.905 49.406
18424.805 65.904 49.266
18425.172 65.903 49.133
18425.539 65.903 48.992
18425.906 65.902 48.852
18426.270 65.901 48.719
18426.637 65.900 48.578
18427.004 65.900 48.438
18427.371 65.899 48.305
18427.734 65.898 48.164
18428.102 65.898 48.031
18428.469 65.897 47.891
18428.836 65.896 47.750
18429.199 65.895 47.617
18429.566 65.895 47.477
18429.934 65.894 47.344
18430.301 65.893 47.203
18430.664 65.892 47.062
18431.031 65.892 46.930
18431.398 65.891 46.789
18431.766 65.890 46.656
18432.129 65.890 46.516
18432.496 65.889 46.375
18432.863 65.888 46.242
18433.230 65.887 46.102
18433.594 65.887 45.969
18433.961 65.886 45.828
18434.328 65.885 45.688
18434.695 65.884 45.555
18435.059 65.884 45.414
18435.426 65.883 45.281
18435.793 65.882 45.141
18436.160 65.882 45.008
18436.523 65.881 44.867
18436.891 65.880 44.727
18437.258 65.879 44.594
18437.625 65.879 44.453
18437.988 65.878 44.320
18438.355 65.877 44.180
18438.723 65.876 44.047
18439.090 65.876 43.906
18439.453 65.875 43.766
18439.820 65.874 43.633
18440.188 65.874 43.492
18440.555 65.873 43.359
18440.918 65.872 43.219
18441.285 65.871 43.086
18441.652 65.871 42.945
18442.020 65.870 42.812
18442.383 65.869 42.672
18442.750 65.868 42.539
18443.117 65.868 42.398
18443.484 65.867 42.258
18443.848 65.866 42.125
18444.215 65.866 41.984
18444.582 65.865 41.852
18444.949 65.864 41.711
18445.312 65.863 41.578
18445.680 65.863 41.438
18446.047 65.862 41.305
18446.414 65.861 41.164
18446.777 65.860 41.031
18447.145 65.860 40.891
18447.512 65.859 40.758
18447.879 65.858 40.617
18448.242 65.857 40.484
18448.609 65.857 40.344
18448.977 65.856 40.211
18449.344 65.855 40.070
18449.707 65.855 39.938
18450.074 65.854 39.797
18450.441 65.853 39.664
18450.809 65.852 39.523
18451.172 65.852 39.391
18451.539 65.851 39.250
18451.906 65.850 39.117
18452.273 65.849 38.977
18452.637 65.849 38.844
18453.004 65.848 38.703
18453.371 65.847 38.570
18453.738 65.847 38.430
18454.102 65.846 38.297
18454.469 65.845 38.156
18454.836 65.844 38.023
18455.203 65.844 37.883
18455.566 65.843 37.750
18455.934 65.842 37.609
18456.301 65.841 37.477
18456.668 65.841 37.336
18457.031 65.840 37.203
18457.398 65.839 37.070
18457.766 65.838 36.930
18458.133 65.838 36.797
18458.496 65.837 36.656
18458.863 65.836 36.523
18459.230 65.836 36.383
18459.598 65.835 36.250
18459.961 65.834 36.109
18460.328 65.833 35.977
18460.695 65.833 35.844
18461.062 65.832 35.703
18461.426 65.831 35.570
18461.793 65.830 35.430
18462.160 65.830 35.297
18462.527 65.829 35.156
18462.891 65.828 35.023
18463.258 65.827 34.891
18463.625 65.827 34.750
18463.992 65.826 34.617
18464.355 65.825 34.477
18464.723 65.825 34.344
18465.090 65.824 34.203
18465.457 65.823 34.070
18465.820 65.822 33.938
18466.188 65.822 33.797
18466.555 65.821 33.664
18466.922 65.820 33.523
18467.285 65.819 33.391
18467.652 65.819 33.258
18468.020 65.818 33.117
18468.387 65.817 32.984
18468.750 65.816 32.844
18469.117 65.816 32.711
18469.484 65.815 32.578
18469.852 65.814 32.438
18470.215 65.814 32.305
18470.582 65.813 32.172
18470.949 65.812 32.031
18471.316 65.811 31.898
18471.680 65.811 31.758
18472.047 65.810 31.625
18472.414 65.809 31.492
18472.781 65.808 31.352
18473.145 65.808 31.219
18473.512 65.807 31.086
18473.879 65.806 30.945
18474.246 65.805 30.812
18474.609 65.805 30.680
18474.977 65.804 30.539
18475.344 65.803 30.406
18475.711 65.803 30.273
18476.074 65.802 30.133
18476.441 65.801 30.000
18476.809 65.800 29.867
18477.176 65.800 29.727
18477.539 65.799 29.594
18477.906 65.798 29.461
18478.273 65.797 29.320
18478.641 65.797 29.188
18479.004 65.796 29.055
18479.371 65.795 28.914
18479.738 65.794 28.781
18480.105 65.794 28.648
18480.469 65.793 28.508
18480.836 65.792 28.375
18481.203 65.791 28.242
18481.570 65.791 28.102
18481.934 65.790 27.969
18482.301 65.789 27.836
18482.668 65.789 27.703
18483.035 65.788 27.562
18483.398 65.787 27.430
18483.766 65.786 27.297
18484.133 65.786 27.156
18484.500 65.785 27.023
18484.863 65.784 26.891
18485.230 65.783 26.758
18485.598 65.783 26.617
18485.965 65.782 26.484
18486.328 65.781 26.352
18486.695 65.780 26.211
18487.062 65.780 26.078
18487.430 65.779 25.945
18487.793 65.778 25.812
18488.160 65.777 25.672
18488.527 65.777 25.539
18488.895 65.776 25.406
18489.258 65.775 25.273
18489.625 65.775 25.133
18489.992 65.774 25.000
18490.359 65.773 24.867
18490.723 65.772 24.734
18491.090 65.772 24.594
18491.457 65.771 24.461
18491.824 65.770 24.328
18492.188 65.769 24.195
18492.555 65.769 24.062
18492.922 65.768 23.922
18493.289 65.767 23.789
18493.652 65.766 23.656
18494.020 65.766 23.523
18494.387 65.765 23.383
18494.754 65.764 23.250
18495.117 65.763 23.117
18495.484 65.763 22.984
18495.852 65.762 22.852
18496.219 65.761 22.711
18496.582 65.761 22.578
18496.949 65.760 22.445
18497.316 65.759 22.312
18497.684 65.758 22.180
18498.047 65.758 22.039
18498.414 65.757 21.906
18498.781 65.756 21.773
18499.148 65.755 21.641
18499.512 65.755 21.508
18499.879 65.754 21.375
18500.246 65.753 21.234
18500.613 65.752 21.102
18500.977 65.752 20.969
18501.344 65.751 20.836
18501.711 65.750 20.703
18502.078 65.749 20.570
18502.441 65.749 20.430
18502.809 65.748 20.297
18503.176 65.747 20.164
18503.543 65.746 20.031
18503.906 65.746 19.898
18504.273 65.745 19.766
18504.641 65.744 19.633
18505.008 65.744 19.500
18505.371 65.743 19.359
18505.738 65.742 19.227
18506.105 65.741 19.094
18506.473 65.741 18.961
18506.836 65.740 18.828
18507.203 65.739 18.695
18507.570 65.738 18.562
18507.938 65.738 18.430
18508.301 65.737 18.289
18508.668 65.736 18.156
18509.035 65.735 18.023
18509.402 65.735 17.891
18509.766 65.734 17.758
18510.133 65.733 17.625
18510.500 65.732 17.492
18510.867 65.732 17.359
18511.230 65.731 17.227
18511.598 65.730 17.094
18511.965 65.729 16.961
18512.332 65.729 16.828
18512.695 65.728 16.688
18513.062 65.727 16.555
18513.430 65.727 16.422
18513.797 65.726 16.289
18514.160 65.725 16.156
18514.527 65.724 16.023
18514.895 65.724 15.891
18515.262 65.723 15.758
18515.625 65.722 15.625
18515.992 65.721 15.492
18516.359 65.721 15.359
18516.727 65.720 15.227
18517.090 65.719 15.094
18517.457 65.718 14.961
18517.824 65.718 14.828
18518.191 65.717 14.695
18518.555 65.716 14.562
18518.922 65.715 14.430
18519.289 65.715 14.297
18519.656 65.714 14.164
18520.020 65.713 14.031
18520.387 65.712 13.898
18520.754 65.712 13.766
18521.121 65.711 13.633
18521.484 65.710 13.500
18521.852 65.710 13.367
18522.219 65.709 13.234
18522.586 65.708 13.102
18522.949 65.707 12.969
18523.316 65.707 12.836
18523.684 65.706 12.703
18524.051 65.705 12.570
18524.414 65.704 12.438
18524.781 65.704 12.305
18525.148 65.703 12.172
18525.516 65.702 12.039
18525.879 65.701 11.906
18526.246 65.701 11.773
18526.613 65.700 11.641
18526.980 65.699 11.508
18527.344 65.698 11.375
18527.711 65.698 11.242
18528.078 65.697 11.109
18528.445 65.696 10.977
18528.809 65.695 10.844
18529.176 65.695 10.711
18529.543 65.694 10.586
18529.910 65.693 10.453
18530.273 65.692 10.320
18530.641 65.692 10.188
18531.008 65.691 10.055
18531.375 65.690 9.922
18531.738 65.689 9.789
18532.105 65.689 9.656
18532.473 65.688 9.523
18532.840 65.687 9.391
18533.203 65.687 9.258
18533.570 65.686 9.133
18533.938 65.685 9.000
18534.305 65.684 8.867
18534.668 65.684 8.734
18535.035 65.683 8.602
18535.402 65.682 8.469
18535.770 65.681 8.336
18536.133 65.681 8.203
18536.500 65.680 8.078
18536.867 65.679 7.945
18537.234 65.678 7.812
18537.598 65.678 7.680
18537.965 65.677 7.547
18538.332 65.676 7.414
18538.699 65.675 7.281
18539.062 65.675 7.156
18539.430 65.674 7.023
18539.797 65.673 6.891
18540.164 65.672 6.758
18540.527 65.672 6.625
18540.895 65.671 6.492
18541.262 65.670 6.367
18541.629 65.669 6.234
18541.992 65.669 6.102
18542.359 65.668 5.969
18542.727 65.667 5.836
18543.094 65.666 5.703
18543.457 65.666 5.578
18543.824 65.665 5.445
18544.191 65.664 5.312
18544.559 65.664 5.180
18544.922 65.663 5.047
18545.289 65.662 4.922
18545.656 65.661 4.789
18546.023 65.661 4.656
18546.387 65.660 4.523
18546.754 65.659 4.398
18547.121 65.658 4.266
18547.488 65.658 4.133
18547.852 65.657 4.000
18548.219 65.656 3.875
18548.586 65.655 3.742
18548.953 65.655 3.609
18549.316 65.654 3.477
18549.684 65.653 3.352
18550.051 65.652 3.219
18550.418 65.652 3.086
18550.781 65.651 2.953
18551.148 65.650 2.828
18551.516 65.649 2.695
18551.883 65.649 2.562
18552.246 65.648 2.430
18552.613 65.647 2.305
18552.980 65.646 2.172
18553.348 65.646 2.039
18553.711 65.645 1.914
18554.078 65.644 1.781
18554.445 65.643 1.648
18554.812 65.643 1.516
18555.176 65.642 1.391
18555.543 65.641 1.258
18555.910 65.640 1.125
18556.277 65.640 1.000
18556.641 65.639 0.867
18557.008 65.638 0.734
18557.375 65.638 0.609
18557.742 65.637 0.477
18558.105 65.636 0.344
18558.473 65.635 0.219
18558.840 65.635 0.086
18559.207 65.634 -0.047
18559.570 65.633 -0.172
18559.938 65.632 -0.305
18560.305 65.632 -0.438
18560.672 65.631 -0.562
18561.035 65.630 -0.695
18561.402 65.629 -0.820
18561.770 65.629 -0.953
18562.137 65.628 -1.086
18562.500 65.627 -1.211
18562.867 65.626 -1.344
18563.234 65.626 -1.477
18563.602 65.625 -1.602
18563.965 65.624 -1.734
18564.332 65.623 -1.859
18564.699 65.623 -1.992
18565.066 65.622 -2.125
18565.430 65.621 -2.250
18565.797 65.620 -2.383
18566.164 65.620 -2.508
18566.531 65.619 -2.641
18566.895 65.618 -2.773
18567.262 65.617 -2.898
18567.629 65.617 -3.031
18567.996 65.616 -3.156
18568.359 65.615 -3.289
18568.727 65.614 -3.414
18569.094 65.614 -3.547
18569.461 65.613 -3.680
18569.824 65.612 -3.805
18570.191 65.611 -3.938
18570.559 65.611 -4.062
18570.926 65.610 -4.195
18571.289 65.609 -4.320
18571.656 65.609 -4.453
18572.023 65.608 -4.578
18572.391 65.607 -4.711
18572.754 65.606 -4.836
18573.121 65.606 -4.969
18573.488 65.605 -5.094
18573.855 65.604 -5.227
18574.219 65.603 -5.352
18574.586 65.603 -5.484
18574.953 65.602 -5.609
18575.320 65.601 -5.742
18575.684 65.600 -5.867
18576.051 65.600 -6.000
18576.418 65.599 -6.125
18576.785 65.598 -6.258
18577.148 65.597 -6.383
18577.516 65.597 -6.516
18577.883 65.596 -6.641
18578.250 65.595 -6.773
18578.613 65.594 -6.898
18578.980 65.594 -7.031
18579.348 65.593 -7.156
18579.715 65.592 -7.289
18580.078 65.591 -7.414
18580.445 65.591 -7.539
18580.812 65.590 -7.672
18581.180 65.589 -7.797
18581.543 65.588 -7.930
18581.910 65.588 -8.055
18582.277 65.587 -8.188
18582.645 65.586 -8.312
18583.008 65.585 -8.438
18583.375 65.585 -8.570
18583.742 65.584 -8.695
18584.109 65.583 -8.828
18584.473 65.582 -8.953
18584.840 65.582 -9.078
18585.207 65.581 -9.211
18585.574 65.580 -9.336
18585.938 65.580 -9.469
18586.305 65.579 -9.594
18586.672 65.578 -9.719
18587.039 65.577 -9.852
18587.402 65.577 -9.977
18587.770 65.576 -10.102
18588.137 65.575 -10.234
18588.504 65.574 -10.359
18588.867 65.574 -10.492
18589.234 65.573 -10.617
18589.602 65.572 -10.742
18589.969 65.571 -10.875
18590.332 65.571 -11.000
18590.699 65.570 -11.125
18591.066 65.569 -11.258
18591.434 65.568 -11.383
18591.797 65.568 -11.508
18592.164 65.567 -11.641
18592.531 65.566 -11.766
18592.898 65.565 -11.891
18593.262 65.565 -12.016
18593.629 65.564 -12.148
18593.996 65.563 -12.273
18594.363 65.562 -12.398
18594.727 65.562 -12.531
18595.094 65.561 -12.656
18595.461 65.560 -12.781
18595.828 65.559 -12.914
18596.191 65.559 -13.039
18596.559 65.558 -13.164
18596.926 65.557 -13.289
18597.293 65.556 -13.422
18597.656 65.556 -13.547
18598.023 65.555 -13.672
18598.391 65.554 -13.797
18598.758 65.553 -13.930
18599.121 65.553 -14.055
18599.488 65.552 -14.180
18599.855 65.551 -14.305
18600.223 65.550 -14.438
18600.586 65.550 -14.562
18600.953 65.549 -14.688
18601.320 65.548 -14.812
18601.688 65.548 -14.938
18602.051 65.547 -15.070
18602.418 65.546 -15.195
18602.785 65.545 -15.320
18603.152 65.545 -15.445
18603.516 65.544 -15.570
18603.883 65.543 -15.703
18604.250 65.542 -15.828
18604.617 65.542 -15.953
